generator,seed,w_conf,level,delta_auc
linear,9,1.8,a045,0.021799500258966154
linear,9,1.8,a070,0.03063623368423629
linear,9,1.8,a100,0.044719024502733684
linear,9,1.8,a150,0.06342378343681887
linear,9,1.8,a200,0.07282256795807007
linear,9,1.8,a300,0.08169526375557656
linear,9,2.0,L0_null,-0.00048454981681977927
linear,9,2.0,L1_redundant,0.0
linear,9,2.0,a025,0.00664781904588696
linear,9,2.0,a045,0.01448999667035622
linear,9,2.0,a070,0.03171950112934896
linear,9,2.0,a100,0.040246431041904396
linear,9,2.0,a150,0.062415675928295555
linear,9,2.0,a200,0.06881081103317566
linear,9,2.0,a300,0.07542983383319546
nonlinear,1,0.0,L0_null,0.004248424165716469
nonlinear,1,0.0,L1_redundant,0.0
nonlinear,1,0.0,a025,0.052392636499204226
nonlinear,1,0.0,a045,0.09574869359265159
nonlinear,1,0.0,a070,0.1466116116743318
nonlinear,1,0.0,a100,0.18417423777240327
nonlinear,1,0.0,a150,0.23321846138422786
nonlinear,1,0.0,a200,0.2515962606047696
nonlinear,1,0.0,a300,0.2674638779934585
nonlinear,1,0.2,L0_null,0.00026646919336681396
nonlinear,1,0.2,L1_redundant,0.0
nonlinear,1,0.2,a025,0.031483534798681045
nonlinear,1,0.2,a045,0.09632399759678723
nonlinear,1,0.2,a070,0.1388682494471014
nonlinear,1,0.2,a100,0.17664375064870785
nonlinear,1,0.2,a150,0.2077008848374039
nonlinear,1,0.2,a200,0.22315148224736336
nonlinear,1,0.2,a300,0.24084536104080678
nonlinear,1,0.4,L0_null,-0.0008138736263736401
nonlinear,1,0.4,L1_redundant,0.0
nonlinear,1,0.4,a025,0.017973655808477207
nonlinear,1,0.4,a045,0.06893629807692303
nonlinear,1,0.4,a070,0.10373209379905801
nonlinear,1,0.4,a100,0.1416997399921507
nonlinear,1,0.4,a150,0.16959661989795916
nonlinear,1,0.4,a200,0.18757971938775508
nonlinear,1,0.4,a300,0.20649602629513342
nonlinear,1,0.6,L0_null,-0.0028931710178967673
nonlinear,1,0.6,L1_redundant,0.0
nonlinear,1,0.6,a025,0.010686124749327397
nonlinear,1,0.6,a045,0.040570156533938584
nonlinear,1,0.6,a070,0.07741008916577463
nonlinear,1,0.6,a100,0.11888786373069682
nonlinear,1,0.6,a150,0.14769482261178235
nonlinear,1,0.6,a200,0.16877902345718476
nonlinear,1,0.6,a300,0.17942216873665962
nonlinear,1,0.8,L0_null,-0.0006793562395256414
nonlinear,1,0.8,L1_redundant,0.0
nonlinear,1,0.8,a025,0.009483060121200593
nonlinear,1,0.8,a045,0.038690486510961186
nonlinear,1,0.8,a070,0.06798708189032332
nonlinear,1,0.8,a100,0.1013011117886854
nonlinear,1,0.8,a150,0.1354345056248295
nonlinear,1,0.8,a200,0.15422005866328747
nonlinear,1,0.8,a300,0.16256491378597182
nonlinear,1,1.0,L0_null,-0.0016712759283527001
nonlinear,1,1.0,L1_redundant,0.0
nonlinear,1,1.0,a025,0.011518110480637334
nonlinear,1,1.0,a045,0.02604933952611832
nonlinear,1,1.0,a070,0.06448837195285184
nonlinear,1,1.0,a100,0.08761060846774782
nonlinear,1,1.0,a150,0.11826027327078603
nonlinear,1,1.0,a200,0.1344810487016298
nonlinear,1,1.0,a300,0.14741050489748697
nonlinear,1,1.2,L0_null,-0.0007370416770804411
nonlinear,1,1.2,L1_redundant,0.0
nonlinear,1,1.2,a025,0.016768769613065837
nonlinear,1,1.2,a045,0.03326753143447858
nonlinear,1,1.2,a070,0.055679525119357476
nonlinear,1,1.2,a100,0.07277487558518525
nonlinear,1,1.2,a150,0.10366976712348397
nonlinear,1,1.2,a200,0.1188265718525019
nonlinear,1,1.2,a300,0.1301803688783998
nonlinear,1,1.4,L0_null,-0.0006807637263963606
nonlinear,1,1.4,L1_redundant,0.0
nonlinear,1,1.4,a025,0.009279702274054946
nonlinear,1,1.4,a045,0.025441967859692993
nonlinear,1,1.4,a070,0.046354000846936305
nonlinear,1,1.4,a100,0.07287324701176756
nonlinear,1,1.4,a150,0.10131114401317998
nonlinear,1,1.4,a200,0.10934776628266041
nonlinear,1,1.4,a300,0.12453005851279209
nonlinear,1,1.6,L0_null,0.0005521742234487759
nonlinear,1,1.6,L1_redundant,0.0
nonlinear,1,1.6,a025,0.008939256342140434
nonlinear,1,1.6,a045,0.02729006271121548
nonlinear,1,1.6,a070,0.04984957496064624
nonlinear,1,1.6,a100,0.06680159820987719
nonlinear,1,1.6,a150,0.09352413465662102
nonlinear,1,1.6,a200,0.10665811778485279
nonlinear,1,1.6,a300,0.12056606844464113
nonlinear,1,1.8,L0_null,-0.0009260587141237675
nonlinear,1,1.8,L1_redundant,0.0
nonlinear,1,1.8,a025,0.008449158610746466
nonlinear,1,1.8,a045,0.026927346574354694
nonlinear,1,1.8,a070,0.04115767097653911
nonlinear,1,1.8,a100,0.05757782716263482
nonlinear,1,1.8,a150,0.08077919867325434
nonlinear,1,1.8,a200,0.09125340817893757
nonlinear,1,1.8,a300,0.10997345594810226
nonlinear,1,2.0,L0_null,0.0005771141829546966
nonlinear,1,2.0,L1_redundant,0.0
nonlinear,1,2.0,a025,0.005256175564792298
nonlinear,1,2.0,a045,0.017709264654755974
nonlinear,1,2.0,a070,0.03450126295645639
nonlinear,1,2.0,a100,0.055145324599807366
nonlinear,1,2.0,a150,0.07449609421870529
nonlinear,1,2.0,a200,0.08912817546634022
nonlinear,1,2.0,a300,0.09332679036768798
nonlinear,10,0.0,L0_null,-0.006466343984288192
nonlinear,10,0.0,L1_redundant,0.0
nonlinear,10,0.0,a025,0.056706244500363545
nonlinear,10,0.0,a045,0.11173551272137594
nonlinear,10,0.0,a070,0.15389728299593597
nonlinear,10,0.0,a100,0.18138117408464516
nonlinear,10,0.0,a150,0.22233347190328567
nonlinear,10,0.0,a200,0.24418126579515353
nonlinear,10,0.0,a300,0.25887630674819206
nonlinear,10,0.2,L0_null,0.002000063311174527
nonlinear,10,0.2,L1_redundant,0.0
nonlinear,10,0.2,a025,0.03579455523899988
nonlinear,10,0.2,a045,0.07267635327635336
nonlinear,10,0.2,a070,0.1299471351693574
nonlinear,10,0.2,a100,0.16579328901551127
nonlinear,10,0.2,a150,0.19984001266223494
nonlinear,10,0.2,a200,0.2180250079138969
nonlinear,10,0.2,a300,0.23304647040202597
nonlinear,10,0.4,L0_null,-0.0009560105006587438
nonlinear,10,0.4,L1_redundant,0.0
nonlinear,10,0.4,a025,0.02897687414541339
nonlinear,10,0.4,a045,0.06798112634895592
nonlinear,10,0.4,a070,0.10679288733694403
nonlinear,10,0.4,a100,0.14346121233170306
nonlinear,10,0.4,a150,0.1733363996758438
nonlinear,10,0.4,a200,0.19705674923888994
nonlinear,10,0.4,a300,0.21376731466619103
nonlinear,10,0.6,L0_null,-0.00011650872429325165
nonlinear,10,0.6,L1_redundant,0.0
nonlinear,10,0.6,a025,0.01721219722716727
nonlinear,10,0.6,a045,0.050520705336074445
nonlinear,10,0.6,a070,0.08415239091386795
nonlinear,10,0.6,a100,0.1298696400991809
nonlinear,10,0.6,a150,0.1577116038193882
nonlinear,10,0.6,a200,0.1750045954137769
nonlinear,10,0.6,a300,0.19299901198603786
nonlinear,10,0.8,L0_null,-0.00011832902708475146
nonlinear,10,0.8,L1_redundant,0.0
nonlinear,10,0.8,a025,0.014438798961640575
nonlinear,10,0.8,a045,0.04154158803375885
nonlinear,10,0.8,a070,0.08149566877794345
nonlinear,10,0.8,a100,0.10851100826961702
nonlinear,10,0.8,a150,0.13768056882978041
nonlinear,10,0.8,a200,0.15523338280794396
nonlinear,10,0.8,a300,0.167586173904944
nonlinear,10,1.0,L0_null,0.0002195141127446787
nonlinear,10,1.0,L1_redundant,0.0
nonlinear,10,1.0,a025,0.013011966349555815
nonlinear,10,1.0,a045,0.0330425976884976
nonlinear,10,1.0,a070,0.06443412217941669
nonlinear,10,1.0,a100,0.09643299001493832
nonlinear,10,1.0,a150,0.11983810047959742
nonlinear,10,1.0,a200,0.1386909033729068
nonlinear,10,1.0,a300,0.1529230914380063
nonlinear,10,1.2,L0_null,-2.8675357512275568e-05
nonlinear,10,1.2,L1_redundant,0.0
nonlinear,10,1.2,a025,0.01044333981012413
nonlinear,10,1.2,a045,0.03594662676993643
nonlinear,10,1.2,a070,0.06530318054793982
nonlinear,10,1.2,a100,0.08621703288687843
nonlinear,10,1.2,a150,0.11909401898408845
nonlinear,10,1.2,a200,0.13231047873947632
nonlinear,10,1.2,a300,0.14420787204930274
nonlinear,10,1.4,L0_null,-0.0002883097238800536
nonlinear,10,1.4,L1_redundant,0.0
nonlinear,10,1.4,a025,0.006769756890203205
nonlinear,10,1.4,a045,0.022578937655096887
nonlinear,10,1.4,a070,0.05321101913400783
nonlinear,10,1.4,a100,0.07789122993140352
nonlinear,10,1.4,a150,0.0994397769589559
nonlinear,10,1.4,a200,0.11127276670396424
nonlinear,10,1.4,a300,0.1215608256152303
nonlinear,10,1.6,L0_null,0.00029430284191667155
nonlinear,10,1.6,L1_redundant,0.0
nonlinear,10,1.6,a025,0.009315981969332032
nonlinear,10,1.6,a045,0.020200645985717913
nonlinear,10,1.6,a070,0.041855512545412865
nonlinear,10,1.6,a100,0.06271201033039686
nonlinear,10,1.6,a150,0.08131772277904004
nonlinear,10,1.6,a200,0.09233314658695169
nonlinear,10,1.6,a300,0.10421350100446147
nonlinear,10,1.8,L0_null,0.0002242207208847935
nonlinear,10,1.8,L1_redundant,0.0
nonlinear,10,1.8,a025,0.006285903342931776
nonlinear,10,1.8,a045,0.027831895248065508
nonlinear,10,1.8,a070,0.03989758594006543
nonlinear,10,1.8,a100,0.06624364521106907
nonlinear,10,1.8,a150,0.08427472818220294
nonlinear,10,1.8,a200,0.09698580084914887
nonlinear,10,1.8,a300,0.10739175993833439
nonlinear,10,2.0,L0_null,-0.0008839331003391848
nonlinear,10,2.0,L1_redundant,0.0
nonlinear,10,2.0,a025,0.003104779236992483
nonlinear,10,2.0,a045,0.01843292337819491
nonlinear,10,2.0,a070,0.04121744082265133
nonlinear,10,2.0,a100,0.05830287333635642
nonlinear,10,2.0,a150,0.08027737803266322
nonlinear,10,2.0,a200,0.08849983498588043
nonlinear,10,2.0,a300,0.09607654664025755
nonlinear,11,0.0,L0_null,-0.0035757472932402834
nonlinear,11,0.0,L1_redundant,0.0
nonlinear,11,0.0,a025,0.06735755510522234
nonlinear,11,0.0,a045,0.11124077232514806
nonlinear,11,0.0,a070,0.16181705021434978
nonlinear,11,0.0,a100,0.19252367685116134
nonlinear,11,0.0,a150,0.22308361953884837
nonlinear,11,0.0,a200,0.2399387355421294
nonlinear,11,0.0,a300,0.257114171532533
nonlinear,11,0.2,L0_null,-0.0038398722020613896
nonlinear,11,0.2,L1_redundant,0.0
nonlinear,11,0.2,a025,0.03688690657084792
nonlinear,11,0.2,a045,0.09123877000939506
nonlinear,11,0.2,a070,0.14307524466134736
nonlinear,11,0.2,a100,0.17166851888267187
nonlinear,11,0.2,a150,0.20651165654651593
nonlinear,11,0.2,a200,0.22281748869304074
nonlinear,11,0.2,a300,0.23395462021130164
nonlinear,11,0.4,L0_null,-0.0005982603022043342
nonlinear,11,0.4,L1_redundant,0.0
nonlinear,11,0.4,a025,0.021124937655078058
nonlinear,11,0.4,a045,0.06293929251453145
nonlinear,11,0.4,a070,0.10924097606268679
nonlinear,11,0.4,a100,0.14204503891264186
nonlinear,11,0.4,a150,0.1822673789410616
nonlinear,11,0.4,a200,0.1969450831422468
nonlinear,11,0.4,a300,0.2098652722316502
nonlinear,11,0.6,L0_null,-0.000995898536342299
nonlinear,11,0.6,L1_redundant,0.0
nonlinear,11,0.6,a025,0.01598818389027712
nonlinear,11,0.6,a045,0.04990729822320972
nonlinear,11,0.6,a070,0.09443553353128176
nonlinear,11,0.6,a100,0.1366146566414158
nonlinear,11,0.6,a150,0.1747812742163778
nonlinear,11,0.6,a200,0.19081819974459135
nonlinear,11,0.6,a300,0.2094892741214892
nonlinear,11,0.8,L0_null,0.0006565793375841178
nonlinear,11,0.8,L1_redundant,0.0
nonlinear,11,0.8,a025,0.016261526757010425
nonlinear,11,0.8,a045,0.045279541114993105
nonlinear,11,0.8,a070,0.08330953383864304
nonlinear,11,0.8,a100,0.11822666484996847
nonlinear,11,0.8,a150,0.15053468146303373
nonlinear,11,0.8,a200,0.16443878049020677
nonlinear,11,0.8,a300,0.18044076705719436
nonlinear,11,1.0,L0_null,0.00011543835146610171
nonlinear,11,1.0,L1_redundant,0.0
nonlinear,11,1.0,a025,0.01111264259049105
nonlinear,11,1.0,a045,0.04803584057679078
nonlinear,11,1.0,a070,0.07030665771204891
nonlinear,11,1.0,a100,0.11307514405666941
nonlinear,11,1.0,a150,0.13856190291894477
nonlinear,11,1.0,a200,0.14788729257596533
nonlinear,11,1.0,a300,0.1670014337616471
nonlinear,11,1.2,L0_null,-0.0008698241739151236
nonlinear,11,1.2,L1_redundant,0.0
nonlinear,11,1.2,a025,0.018126713901056024
nonlinear,11,1.2,a045,0.028546115571217667
nonlinear,11,1.2,a070,0.0640230298668586
nonlinear,11,1.2,a100,0.09835899790299174
nonlinear,11,1.2,a150,0.1236741075306177
nonlinear,11,1.2,a200,0.13751399039594991
nonlinear,11,1.2,a300,0.15446451837053776
nonlinear,11,1.4,L0_null,-0.0009498214469275679
nonlinear,11,1.4,L1_redundant,0.0
nonlinear,11,1.4,a025,0.010075207650129148
nonlinear,11,1.4,a045,0.028573254012697058
nonlinear,11,1.4,a070,0.06240735730938218
nonlinear,11,1.4,a100,0.08514159371837549
nonlinear,11,1.4,a150,0.10480673851836764
nonlinear,11,1.4,a200,0.12245979819031072
nonlinear,11,1.4,a300,0.1373768871956993
nonlinear,11,1.6,L0_null,-0.00060532021235149
nonlinear,11,1.6,L1_redundant,0.0
nonlinear,11,1.6,a025,0.006329483454725171
nonlinear,11,1.6,a045,0.02435005234315879
nonlinear,11,1.6,a070,0.04707290846002232
nonlinear,11,1.6,a100,0.06375443754081278
nonlinear,11,1.6,a150,0.0899352943803251
nonlinear,11,1.6,a200,0.1043014288080466
nonlinear,11,1.6,a300,0.11572761320267266
nonlinear,11,1.8,L0_null,9.465758531657098e-05
nonlinear,11,1.8,L1_redundant,0.0
nonlinear,11,1.8,a025,0.011141922117298808
nonlinear,11,1.8,a045,0.022321298674831014
nonlinear,11,1.8,a070,0.04166821952982236
nonlinear,11,1.8,a100,0.0625065080959164
nonlinear,11,1.8,a150,0.09013166504859349
nonlinear,11,1.8,a200,0.0980359758256042
nonlinear,11,1.8,a300,0.1105222337605285
nonlinear,11,2.0,L0_null,-0.0006819338081971438
nonlinear,11,2.0,L1_redundant,0.0
nonlinear,11,2.0,a025,0.008964983039606356
nonlinear,11,2.0,a045,0.0215315180391622
nonlinear,11,2.0,a070,0.04588553595475864
nonlinear,11,2.0,a100,0.06459641224775403
nonlinear,11,2.0,a150,0.08498530404771376
nonlinear,11,2.0,a200,0.09130294695744168
nonlinear,11,2.0,a300,0.10326088235669384
nonlinear,12,0.0,L0_null,1.8767870413438636e-05
nonlinear,12,0.0,L1_redundant,0.0
nonlinear,12,0.0,a025,0.06706893728508256
nonlinear,12,0.0,a045,0.10505850789132265
nonlinear,12,0.0,a070,0.14211132244209024
nonlinear,12,0.0,a100,0.1830179743295839
nonlinear,12,0.0,a150,0.21493985464347332
nonlinear,12,0.0,a200,0.2290762177072968
nonlinear,12,0.0,a300,0.24422012570694407
nonlinear,12,0.2,L0_null,-0.0025212260126805663
nonlinear,12,0.2,L1_redundant,0.0
nonlinear,12,0.2,a025,0.05483619391885863
nonlinear,12,0.2,a045,0.0912437947666408
nonlinear,12,0.2,a070,0.13782979025392694
nonlinear,12,0.2,a100,0.1672298751126794
nonlinear,12,0.2,a150,0.21306870086081808
nonlinear,12,0.2,a200,0.22902237281379234
nonlinear,12,0.2,a300,0.24895990147123737
nonlinear,12,0.4,L0_null,-0.0017596314896258791
nonlinear,12,0.4,L1_redundant,0.0
nonlinear,12,0.4,a025,0.022917060332581562
nonlinear,12,0.4,a045,0.06771347869653399
nonlinear,12,0.4,a070,0.09145054066533709
nonlinear,12,0.4,a100,0.1524838738263924
nonlinear,12,0.4,a150,0.17731561591955336
nonlinear,12,0.4,a200,0.19275988347783046
nonlinear,12,0.4,a300,0.2064214510915351
nonlinear,12,0.6,L0_null,0.001276054845647745
nonlinear,12,0.6,L1_redundant,0.0
nonlinear,12,0.6,a025,0.022845063614941874
nonlinear,12,0.6,a045,0.044729008848367946
nonlinear,12,0.6,a070,0.08446907321451158
nonlinear,12,0.6,a100,0.12138891799247209
nonlinear,12,0.6,a150,0.1559307391826924
nonlinear,12,0.6,a200,0.17349552046432193
nonlinear,12,0.6,a300,0.18631228551208245
nonlinear,12,0.8,L0_null,-0.002512120855256317
nonlinear,12,0.8,L1_redundant,0.0
nonlinear,12,0.8,a025,0.018579115402119095
nonlinear,12,0.8,a045,0.03971813148208769
nonlinear,12,0.8,a070,0.08724508279507226
nonlinear,12,0.8,a100,0.11598196392785576
nonlinear,12,0.8,a150,0.1430258425216968
nonlinear,12,0.8,a200,0.16186182125206583
nonlinear,12,0.8,a300,0.17478008806457546
nonlinear,12,1.0,L0_null,-0.0014774894834864716
nonlinear,12,1.0,L1_redundant,0.0
nonlinear,12,1.0,a025,0.01182666924795861
nonlinear,12,1.0,a045,0.043524784154469365
nonlinear,12,1.0,a070,0.07320313817065449
nonlinear,12,1.0,a100,0.10212286249267755
nonlinear,12,1.0,a150,0.14011537774656224
nonlinear,12,1.0,a200,0.15335863099481284
nonlinear,12,1.0,a300,0.16982599791195496
nonlinear,12,1.2,L0_null,-0.0004499629784423531
nonlinear,12,1.2,L1_redundant,0.0
nonlinear,12,1.2,a025,0.007631357103104031
nonlinear,12,1.2,a045,0.02651629204986583
nonlinear,12,1.2,a070,0.05568232438590426
nonlinear,12,1.2,a100,0.09017473249594599
nonlinear,12,1.2,a150,0.10844520590528572
nonlinear,12,1.2,a200,0.13224533277558104
nonlinear,12,1.2,a300,0.14544699887703139
nonlinear,12,1.4,L0_null,0.002395513094610169
nonlinear,12,1.4,L1_redundant,0.0
nonlinear,12,1.4,a025,0.010669196845183748
nonlinear,12,1.4,a045,0.03616465719306239
nonlinear,12,1.4,a070,0.06007109884862316
nonlinear,12,1.4,a100,0.08704846144962985
nonlinear,12,1.4,a150,0.10381268356018591
nonlinear,12,1.4,a200,0.1226523178911294
nonlinear,12,1.4,a300,0.13434848423372103
nonlinear,12,1.6,L0_null,0.00018806758798062262
nonlinear,12,1.6,L1_redundant,0.0
nonlinear,12,1.6,a025,0.011330946797434738
nonlinear,12,1.6,a045,0.026534706744956393
nonlinear,12,1.6,a070,0.05147635564132558
nonlinear,12,1.6,a100,0.07018306248257244
nonlinear,12,1.6,a150,0.09211462694411732
nonlinear,12,1.6,a200,0.11087863171050238
nonlinear,12,1.6,a300,0.12257367735826752
nonlinear,12,1.8,L0_null,-0.0014634004305360548
nonlinear,12,1.8,L1_redundant,0.0
nonlinear,12,1.8,a025,0.010409973011180962
nonlinear,12,1.8,a045,0.026449644968513097
nonlinear,12,1.8,a070,0.042820903884462025
nonlinear,12,1.8,a100,0.06406957854067608
nonlinear,12,1.8,a150,0.08208898277856314
nonlinear,12,1.8,a200,0.0939590930632308
nonlinear,12,1.8,a300,0.10650153920607885
nonlinear,12,2.0,L0_null,-0.0009243953110519287
nonlinear,12,2.0,L1_redundant,0.0
nonlinear,12,2.0,a025,0.010800581197417003
nonlinear,12,2.0,a045,0.021580807825686166
nonlinear,12,2.0,a070,0.03998481350560412
nonlinear,12,2.0,a100,0.06146211090038056
nonlinear,12,2.0,a150,0.07952343996190225
nonlinear,12,2.0,a200,0.08996520982147671
nonlinear,12,2.0,a300,0.09854292313208668
nonlinear,13,0.0,L0_null,-0.0005549531144498632
nonlinear,13,0.0,L1_redundant,0.0
nonlinear,13,0.0,a025,0.06082414934022384
nonlinear,13,0.0,a045,0.11527717437342688
nonlinear,13,0.0,a070,0.1720641977094468
nonlinear,13,0.0,a100,0.20816030008337305
nonlinear,13,0.0,a150,0.25167699623360096
nonlinear,13,0.0,a200,0.2575732956709941
nonlinear,13,0.0,a300,0.27624082364404934
nonlinear,13,0.2,L0_null,0.003095609179341152
nonlinear,13,0.2,L1_redundant,0.0
nonlinear,13,0.2,a025,0.054486515195103724
nonlinear,13,0.2,a045,0.09320502404218522
nonlinear,13,0.2,a070,0.14084895311378698
nonlinear,13,0.2,a100,0.191919296659385
nonlinear,13,0.2,a150,0.22376942263980348
nonlinear,13,0.2,a200,0.22867952920943735
nonlinear,13,0.2,a300,0.25637385044843974
nonlinear,13,0.4,L0_null,0.001118578504599399
nonlinear,13,0.4,L1_redundant,0.0
nonlinear,13,0.4,a025,0.02800635270068408
nonlinear,13,0.4,a045,0.06255737086248914
nonlinear,13,0.4,a070,0.1036212280839689
nonlinear,13,0.4,a100,0.14653227454988604
nonlinear,13,0.4,a150,0.1753637235631732
nonlinear,13,0.4,a200,0.19160562937337844
nonlinear,13,0.4,a300,0.2041201981287838
nonlinear,13,0.6,L0_null,-0.0014402250379427217
nonlinear,13,0.6,L1_redundant,0.0
nonlinear,13,0.6,a025,0.014815261540986446
nonlinear,13,0.6,a045,0.05691162809321204
nonlinear,13,0.6,a070,0.0983572116482
nonlinear,13,0.6,a100,0.13436456774526195
nonlinear,13,0.6,a150,0.16688987641920072
nonlinear,13,0.6,a200,0.17662443333002553
nonlinear,13,0.6,a300,0.1941133922020477
nonlinear,13,0.8,L0_null,-0.0005767624517533099
nonlinear,13,0.8,L1_redundant,0.0
nonlinear,13,0.8,a025,0.01661839718700675
nonlinear,13,0.8,a045,0.05181875505181999
nonlinear,13,0.8,a070,0.07992197668386924
nonlinear,13,0.8,a100,0.10634271447050925
nonlinear,13,0.8,a150,0.14217225639056796
nonlinear,13,0.8,a200,0.15836965817619753
nonlinear,13,0.8,a300,0.17316266024160865
nonlinear,13,1.0,L0_null,0.001143642487693608
nonlinear,13,1.0,L1_redundant,0.0
nonlinear,13,1.0,a025,0.016596197803809942
nonlinear,13,1.0,a045,0.03707297405529919
nonlinear,13,1.0,a070,0.06283528673582861
nonlinear,13,1.0,a100,0.10447415739692578
nonlinear,13,1.0,a150,0.12256712673392545
nonlinear,13,1.0,a200,0.1401222247774171
nonlinear,13,1.0,a300,0.15135718024102962
nonlinear,13,1.2,L0_null,-0.0019833954722291436
nonlinear,13,1.2,L1_redundant,0.0
nonlinear,13,1.2,a025,0.008330681063385637
nonlinear,13,1.2,a045,0.034495983046558876
nonlinear,13,1.2,a070,0.054200330726530965
nonlinear,13,1.2,a100,0.09208994259235836
nonlinear,13,1.2,a150,0.12116232188607035
nonlinear,13,1.2,a200,0.13320156823285678
nonlinear,13,1.2,a300,0.1457429337598053
nonlinear,13,1.4,L0_null,-0.0021210034525008803
nonlinear,13,1.4,L1_redundant,0.0
nonlinear,13,1.4,a025,0.00425907259320224
nonlinear,13,1.4,a045,0.021334352458031947
nonlinear,13,1.4,a070,0.04805299182690548
nonlinear,13,1.4,a100,0.06934499148210393
nonlinear,13,1.4,a150,0.09559214450178377
nonlinear,13,1.4,a200,0.11124063317938493
nonlinear,13,1.4,a300,0.11885678823249779
nonlinear,13,1.6,L0_null,-0.0008424328164848838
nonlinear,13,1.6,L1_redundant,0.0
nonlinear,13,1.6,a025,0.010703689878321487
nonlinear,13,1.6,a045,0.024820525046190145
nonlinear,13,1.6,a070,0.04410990272623749
nonlinear,13,1.6,a100,0.06496695327032453
nonlinear,13,1.6,a150,0.0922948263909582
nonlinear,13,1.6,a200,0.10492717799435991
nonlinear,13,1.6,a300,0.11731247118017762
nonlinear,13,1.8,L0_null,-0.0006702413711769939
nonlinear,13,1.8,L1_redundant,0.0
nonlinear,13,1.8,a025,0.008646969101344548
nonlinear,13,1.8,a045,0.018937966821291008
nonlinear,13,1.8,a070,0.0478386036638101
nonlinear,13,1.8,a100,0.06651818539193344
nonlinear,13,1.8,a150,0.08661121157323692
nonlinear,13,1.8,a200,0.09807450271247753
nonlinear,13,1.8,a300,0.11029521188772706
nonlinear,13,2.0,L0_null,-0.000815069462861584
nonlinear,13,2.0,L1_redundant,0.0
nonlinear,13,2.0,a025,0.010484609893298358
nonlinear,13,2.0,a045,0.02067734017160827
nonlinear,13,2.0,a070,0.04248742749122114
nonlinear,13,2.0,a100,0.059300790044088614
nonlinear,13,2.0,a150,0.07880674827663914
nonlinear,13,2.0,a200,0.09048043733586453
nonlinear,13,2.0,a300,0.10014910536779342
nonlinear,14,0.0,L0_null,0.002048469831922639
nonlinear,14,0.0,L1_redundant,0.0
nonlinear,14,0.0,a025,0.05730108266585576
nonlinear,14,0.0,a045,0.11108564636059792
nonlinear,14,0.0,a070,0.15297967687113223
nonlinear,14,0.0,a100,0.19186886682111104
nonlinear,14,0.0,a150,0.2332270085917817
nonlinear,14,0.0,a200,0.2385793730001391
nonlinear,14,0.0,a300,0.26182831389231354
nonlinear,14,0.2,L0_null,0.001394705539888741
nonlinear,14,0.2,L1_redundant,0.0
nonlinear,14,0.2,a025,0.054976954133473255
nonlinear,14,0.2,a045,0.08966235410456991
nonlinear,14,0.2,a070,0.14065416761023086
nonlinear,14,0.2,a100,0.17681821026278932
nonlinear,14,0.2,a150,0.20511077267011668
nonlinear,14,0.2,a200,0.22674569581704496
nonlinear,14,0.2,a300,0.24020649036452824
nonlinear,14,0.4,L0_null,-0.0002715258586347691
nonlinear,14,0.4,L1_redundant,0.0
nonlinear,14,0.4,a025,0.03199036359244756
nonlinear,14,0.4,a045,0.07651897324579415
nonlinear,14,0.4,a070,0.12064769708053225
nonlinear,14,0.4,a100,0.15838928953452258
nonlinear,14,0.4,a150,0.18339764924354818
nonlinear,14,0.4,a200,0.20481770187991488
nonlinear,14,0.4,a300,0.21659720632012813
nonlinear,14,0.6,L0_null,0.0017183509196748714
nonlinear,14,0.6,L1_redundant,0.0
nonlinear,14,0.6,a025,0.02077335355029808
nonlinear,14,0.6,a045,0.05036053697503673
nonlinear,14,0.6,a070,0.09475832794705574
nonlinear,14,0.6,a100,0.1203156151708713
nonlinear,14,0.6,a150,0.1510455920044952
nonlinear,14,0.6,a200,0.1646606197937135
nonlinear,14,0.6,a300,0.18310181033579076
nonlinear,14,0.8,L0_null,-0.00038875628459700273
nonlinear,14,0.8,L1_redundant,0.0
nonlinear,14,0.8,a025,0.019210933929206364
nonlinear,14,0.8,a045,0.05696866588796912
nonlinear,14,0.8,a070,0.08065156670560159
nonlinear,14,0.8,a100,0.10399865420750598
nonlinear,14,0.8,a150,0.14456579147834037
nonlinear,14,0.8,a200,0.15066959524655943
nonlinear,14,0.8,a300,0.16433929206236353
nonlinear,14,1.0,L0_null,-0.0010425845006682977
nonlinear,14,1.0,L1_redundant,0.0
nonlinear,14,1.0,a025,0.011932091772411058
nonlinear,14,1.0,a045,0.03583523643403874
nonlinear,14,1.0,a070,0.060569551587515535
nonlinear,14,1.0,a100,0.09373257988527439
nonlinear,14,1.0,a150,0.12058453163742566
nonlinear,14,1.0,a200,0.1394162375948802
nonlinear,14,1.0,a300,0.15496247245249228
nonlinear,14,1.2,L0_null,-0.001932623072312456
nonlinear,14,1.2,L1_redundant,0.0
nonlinear,14,1.2,a025,0.011775699799131734
nonlinear,14,1.2,a045,0.026382310835547318
nonlinear,14,1.2,a070,0.05644003515194718
nonlinear,14,1.2,a100,0.08810842634290161
nonlinear,14,1.2,a150,0.11617670434296634
nonlinear,14,1.2,a200,0.12817488802403942
nonlinear,14,1.2,a300,0.14117247740231975
nonlinear,14,1.4,L0_null,-0.0002958177371159554
nonlinear,14,1.4,L1_redundant,0.0
nonlinear,14,1.4,a025,0.009002548274643307
nonlinear,14,1.4,a045,0.024401888414085526
