generator,seed,w_conf,level,learner,budget,gain_vs_B1_pp,gain_vs_B3_pp,acc_B1,acc_B3
nonlinear,3,0.0,a300,gbm,0.2,9.266666666666667,9.066666666666666,0.7333333333333333,0.736
nonlinear,3,0.0,a300,gbm,0.25,9.850000000000003,9.866666666666667,0.75,0.7511666666666666
nonlinear,3,0.0,a300,gbm,0.3,10.199999999999998,10.383333333333333,0.7668333333333334,0.7658333333333334
nonlinear,3,0.0,a300,gbm,0.4,10.033333333333339,10.016666666666673,0.8005,0.8018333333333333
nonlinear,3,0.0,a300,mlp,0.05,2.866666666666673,3.200000000000003,0.6868333333333333,0.6836666666666666
nonlinear,3,0.0,a300,mlp,0.1,5.583333333333329,5.933333333333335,0.7033333333333334,0.7
nonlinear,3,0.0,a300,mlp,0.15,7.700000000000006,7.816666666666672,0.719,0.7178333333333333
nonlinear,3,0.0,a300,mlp,0.2,9.250000000000004,8.999999999999996,0.7333333333333333,0.736
nonlinear,3,0.0,a300,mlp,0.25,9.716666666666661,9.733333333333338,0.75,0.7511666666666666
nonlinear,3,0.0,a300,mlp,0.3,10.383333333333333,10.383333333333333,0.7668333333333334,0.7658333333333334
nonlinear,3,0.0,a300,mlp,0.4,10.166666666666668,9.433333333333337,0.8005,0.8018333333333333
nonlinear,3,0.2,L0_null,logreg,0.05,-0.03333333333332966,0.13333333333332975,0.69,0.6885
nonlinear,3,0.2,L0_null,logreg,0.1,0.0,0.34999999999999476,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,L0_null,logreg,0.15,0.0,0.4833333333333356,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,L0_null,logreg,0.2,0.04999999999999449,0.5166666666666653,0.7448333333333333,0.7395
nonlinear,3,0.2,L0_null,logreg,0.25,0.10000000000000009,0.6166666666666654,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,L0_null,logreg,0.3,0.10000000000000009,0.766666666666671,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,L0_null,logreg,0.4,0.0,0.5000000000000004,0.8135,0.806
nonlinear,3,0.2,L0_null,gbm,0.05,-0.13333333333332975,0.20000000000000018,0.69,0.6885
nonlinear,3,0.2,L0_null,gbm,0.1,-0.3166666666666651,0.3666666666666596,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,L0_null,gbm,0.15,-0.6666666666666599,0.15000000000000568,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,L0_null,gbm,0.2,-0.7500000000000062,-0.016666666666675933,0.7448333333333333,0.7395
nonlinear,3,0.2,L0_null,gbm,0.25,-0.4833333333333356,-0.10000000000000009,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,L0_null,gbm,0.3,-0.5833333333333246,-0.01666666666666483,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,L0_null,gbm,0.4,-0.6166666666666654,-0.050000000000005596,0.8135,0.806
nonlinear,3,0.2,L0_null,mlp,0.05,-0.3833333333333244,-0.14999999999999458,0.69,0.6885
nonlinear,3,0.2,L0_null,mlp,0.1,-0.6166666666666654,-0.050000000000005596,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,L0_null,mlp,0.15,-0.7000000000000006,-0.10000000000000009,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,L0_null,mlp,0.2,-0.5666666666666709,-0.16666666666667052,0.7448333333333333,0.7395
nonlinear,3,0.2,L0_null,mlp,0.25,-0.5666666666666709,-0.3166666666666651,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,L0_null,mlp,0.3,-0.6166666666666654,-0.3166666666666651,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,L0_null,mlp,0.4,-0.5000000000000004,-0.3666666666666707,0.8135,0.806
nonlinear,3,0.2,L1_redundant,logreg,0.05,0.0,0.10000000000000009,0.69,0.6885
nonlinear,3,0.2,L1_redundant,logreg,0.1,0.0,0.39999999999998925,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,L1_redundant,logreg,0.15,0.0,0.45000000000000595,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,L1_redundant,logreg,0.2,0.0,0.5666666666666598,0.7448333333333333,0.7395
nonlinear,3,0.2,L1_redundant,logreg,0.25,0.0,0.5666666666666709,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,L1_redundant,logreg,0.3,0.0,0.8166666666666766,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,L1_redundant,logreg,0.4,0.0,0.5666666666666598,0.8135,0.806
nonlinear,3,0.2,L1_redundant,gbm,0.05,-0.18333333333332424,0.0,0.69,0.6885
nonlinear,3,0.2,L1_redundant,gbm,0.1,-0.4666666666666597,0.0,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,L1_redundant,gbm,0.15,-0.5666666666666598,0.0,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,L1_redundant,gbm,0.2,-0.550000000000006,0.0,0.7448333333333333,0.7395
nonlinear,3,0.2,L1_redundant,gbm,0.25,-0.4333333333333411,0.0,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,L1_redundant,gbm,0.3,-0.33333333333332993,0.0,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,L1_redundant,gbm,0.4,-0.4833333333333356,0.0,0.8135,0.806
nonlinear,3,0.2,L1_redundant,mlp,0.05,-0.4833333333333245,-0.10000000000000009,0.69,0.6885
nonlinear,3,0.2,L1_redundant,mlp,0.1,-0.7166666666666655,0.03333333333332966,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,L1_redundant,mlp,0.15,-0.86666666666666,-0.16666666666667052,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,L1_redundant,mlp,0.2,-0.8500000000000063,-0.2666666666666706,0.7448333333333333,0.7395
nonlinear,3,0.2,L1_redundant,mlp,0.25,-0.7500000000000062,-0.24999999999999467,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,L1_redundant,mlp,0.3,-0.7166666666666655,-0.24999999999999467,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,L1_redundant,mlp,0.4,-1.100000000000001,-0.050000000000005596,0.8135,0.806
nonlinear,3,0.2,a025,logreg,0.05,0.35000000000000586,0.44999999999999485,0.69,0.6885
nonlinear,3,0.2,a025,logreg,0.1,0.8166666666666766,1.0333333333333306,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a025,logreg,0.15,1.0666666666666713,1.4000000000000012,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a025,logreg,0.2,1.433333333333331,1.849999999999996,0.7448333333333333,0.7395
nonlinear,3,0.2,a025,logreg,0.25,1.633333333333331,2.100000000000002,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a025,logreg,0.3,1.6666666666666718,2.333333333333343,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a025,logreg,0.4,1.416666666666666,2.3499999999999965,0.8135,0.806
nonlinear,3,0.2,a025,gbm,0.05,0.40000000000000036,0.3833333333333355,0.69,0.6885
nonlinear,3,0.2,a025,gbm,0.1,0.7500000000000062,0.86666666666666,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a025,gbm,0.15,0.9500000000000064,0.9666666666666712,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a025,gbm,0.2,0.883333333333336,1.1166666666666658,0.7448333333333333,0.7395
nonlinear,3,0.2,a025,gbm,0.25,1.1166666666666658,1.3833333333333364,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a025,gbm,0.3,1.0500000000000065,1.5833333333333366,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a025,gbm,0.4,1.316666666666666,1.8833333333333258,0.8135,0.806
nonlinear,3,0.2,a025,mlp,0.05,-0.34999999999999476,0.4833333333333356,0.69,0.6885
nonlinear,3,0.2,a025,mlp,0.1,-0.43333333333333,0.9333333333333305,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a025,mlp,0.15,-0.33333333333332993,1.2333333333333307,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a025,mlp,0.2,-0.11666666666666492,1.5666666666666607,0.7448333333333333,0.7395
nonlinear,3,0.2,a025,mlp,0.25,0.04999999999999449,1.6833333333333367,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a025,mlp,0.3,-0.01666666666666483,1.750000000000007,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a025,mlp,0.4,0.4666666666666708,1.8999999999999906,0.8135,0.806
nonlinear,3,0.2,a045,logreg,0.05,0.7500000000000062,0.9000000000000008,0.69,0.6885
nonlinear,3,0.2,a045,logreg,0.1,1.5666666666666718,1.9833333333333258,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a045,logreg,0.15,2.0000000000000018,2.400000000000002,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a045,logreg,0.2,2.416666666666667,3.0333333333333323,0.7448333333333333,0.7395
nonlinear,3,0.2,a045,logreg,0.25,2.9333333333333322,3.300000000000003,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a045,logreg,0.3,2.733333333333343,3.2500000000000084,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a045,logreg,0.4,2.866666666666662,3.283333333333327,0.8135,0.806
nonlinear,3,0.2,a045,gbm,0.05,0.766666666666671,0.9499999999999953,0.69,0.6885
nonlinear,3,0.2,a045,gbm,0.1,1.4833333333333365,1.7166666666666663,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a045,gbm,0.15,1.8500000000000072,2.183333333333337,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a045,gbm,0.2,2.3499999999999965,2.6666666666666616,0.7448333333333333,0.7395
nonlinear,3,0.2,a045,gbm,0.25,2.7833333333333266,3.0166666666666675,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a045,gbm,0.3,2.7166666666666672,3.0333333333333434,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a045,gbm,0.4,2.633333333333332,3.299999999999992,0.8135,0.806
nonlinear,3,0.2,a045,mlp,0.05,0.45000000000000595,0.8499999999999952,0.69,0.6885
nonlinear,3,0.2,a045,mlp,0.1,0.5333333333333412,1.4833333333333254,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a045,mlp,0.15,0.5166666666666653,1.8166666666666664,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a045,mlp,0.2,0.8000000000000007,1.8999999999999906,0.7448333333333333,0.7395
nonlinear,3,0.2,a045,mlp,0.25,1.1666666666666603,2.183333333333337,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a045,mlp,0.3,1.4833333333333365,2.4666666666666726,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a045,mlp,0.4,1.533333333333331,2.633333333333332,0.8135,0.806
nonlinear,3,0.2,a070,logreg,0.05,1.4833333333333365,1.6166666666666663,0.69,0.6885
nonlinear,3,0.2,a070,logreg,0.1,2.5833333333333375,2.966666666666662,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a070,logreg,0.15,3.2500000000000084,3.7666666666666626,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a070,logreg,0.2,3.8000000000000034,4.266666666666663,0.7448333333333333,0.7395
nonlinear,3,0.2,a070,logreg,0.25,4.199999999999992,4.649999999999999,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a070,logreg,0.3,4.5000000000000036,5.083333333333339,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a070,logreg,0.4,4.600000000000004,5.233333333333324,0.8135,0.806
nonlinear,3,0.2,a070,gbm,0.05,1.4166666666666772,1.6166666666666663,0.69,0.6885
nonlinear,3,0.2,a070,gbm,0.1,2.4500000000000077,2.8833333333333266,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a070,gbm,0.15,3.3166666666666678,3.616666666666668,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a070,gbm,0.2,3.9166666666666683,4.216666666666658,0.7448333333333333,0.7395
nonlinear,3,0.2,a070,gbm,0.25,4.649999999999999,4.833333333333334,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a070,gbm,0.3,4.516666666666669,5.233333333333334,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a070,gbm,0.4,4.433333333333334,5.199999999999994,0.8135,0.806
nonlinear,3,0.2,a070,mlp,0.05,1.533333333333342,1.5000000000000013,0.69,0.6885
nonlinear,3,0.2,a070,mlp,0.1,2.4666666666666726,2.6666666666666616,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a070,mlp,0.15,3.400000000000003,3.3166666666666678,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a070,mlp,0.2,3.8833333333333275,4.133333333333333,0.7448333333333333,0.7395
nonlinear,3,0.2,a070,mlp,0.25,4.3833333333333275,4.466666666666663,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a070,mlp,0.3,4.45000000000001,4.616666666666669,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a070,mlp,0.4,4.700000000000005,4.566666666666663,0.8135,0.806
nonlinear,3,0.2,a100,logreg,0.05,1.750000000000007,1.8833333333333369,0.69,0.6885
nonlinear,3,0.2,a100,logreg,0.1,3.4833333333333383,3.916666666666657,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a100,logreg,0.15,4.766666666666675,5.183333333333328,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a100,logreg,0.2,5.599999999999994,6.133333333333324,0.7448333333333333,0.7395
nonlinear,3,0.2,a100,logreg,0.25,6.18333333333333,6.566666666666665,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a100,logreg,0.3,6.25,6.866666666666676,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a100,logreg,0.4,6.133333333333335,6.983333333333331,0.8135,0.806
nonlinear,3,0.2,a100,gbm,0.05,1.7833333333333368,2.0166666666666666,0.69,0.6885
nonlinear,3,0.2,a100,gbm,0.1,3.416666666666668,3.7833333333333274,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a100,gbm,0.15,4.566666666666674,5.033333333333334,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a100,gbm,0.2,5.533333333333335,6.033333333333324,0.7448333333333333,0.7395
nonlinear,3,0.2,a100,gbm,0.25,5.916666666666659,6.466666666666665,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a100,gbm,0.3,6.28333333333334,6.866666666666676,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a100,gbm,0.4,6.033333333333335,6.816666666666659,0.8135,0.806
nonlinear,3,0.2,a100,mlp,0.05,1.7833333333333368,2.0166666666666666,0.69,0.6885
nonlinear,3,0.2,a100,mlp,0.1,3.416666666666668,3.7999999999999923,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a100,mlp,0.15,4.733333333333334,5.016666666666669,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a100,mlp,0.2,5.61666666666667,5.966666666666665,0.7448333333333333,0.7395
nonlinear,3,0.2,a100,mlp,0.25,6.25,6.600000000000006,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a100,mlp,0.3,6.25,6.866666666666676,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a100,mlp,0.4,6.166666666666664,6.983333333333331,0.8135,0.806
nonlinear,3,0.2,a150,logreg,0.05,2.3666666666666725,2.516666666666667,0.69,0.6885
nonlinear,3,0.2,a150,logreg,0.1,3.9833333333333387,4.366666666666664,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a150,logreg,0.15,5.300000000000004,5.666666666666664,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a150,logreg,0.2,6.533333333333335,7.050000000000001,0.7448333333333333,0.7395
nonlinear,3,0.2,a150,logreg,0.25,7.499999999999996,7.9999999999999964,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a150,logreg,0.3,7.750000000000002,8.450000000000003,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a150,logreg,0.4,7.750000000000002,8.399999999999997,0.8135,0.806
nonlinear,3,0.2,a150,gbm,0.05,2.3833333333333373,2.5499999999999967,0.69,0.6885
nonlinear,3,0.2,a150,gbm,0.1,3.9166666666666683,4.533333333333323,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a150,gbm,0.15,5.516666666666669,5.949999999999999,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a150,gbm,0.2,6.48333333333333,7.15,0.7448333333333333,0.7395
nonlinear,3,0.2,a150,gbm,0.25,7.599999999999996,8.083333333333332,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a150,gbm,0.3,8.05,8.616666666666672,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a150,gbm,0.4,7.916666666666671,8.54999999999999,0.8135,0.806
nonlinear,3,0.2,a150,mlp,0.05,2.433333333333343,2.500000000000002,0.69,0.6885
nonlinear,3,0.2,a150,mlp,0.1,3.9833333333333387,4.466666666666663,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a150,mlp,0.15,5.400000000000005,5.966666666666665,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a150,mlp,0.2,6.65,7.08333333333333,0.7448333333333333,0.7395
nonlinear,3,0.2,a150,mlp,0.25,7.766666666666666,8.183333333333332,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a150,mlp,0.3,8.066666666666666,8.716666666666672,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a150,mlp,0.4,7.833333333333337,8.366666666666667,0.8135,0.806
nonlinear,3,0.2,a200,logreg,0.05,2.5666666666666726,2.7000000000000024,0.69,0.6885
nonlinear,3,0.2,a200,logreg,0.1,4.700000000000005,5.033333333333323,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a200,logreg,0.15,6.066666666666675,6.550000000000001,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a200,logreg,0.2,7.250000000000001,7.866666666666666,0.7448333333333333,0.7395
nonlinear,3,0.2,a200,logreg,0.25,8.04999999999999,8.550000000000002,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a200,logreg,0.3,8.333333333333337,8.716666666666672,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a200,logreg,0.4,8.333333333333337,9.066666666666656,0.8135,0.806
nonlinear,3,0.2,a200,gbm,0.05,2.633333333333343,2.7666666666666617,0.69,0.6885
nonlinear,3,0.2,a200,gbm,0.1,4.533333333333333,4.983333333333329,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a200,gbm,0.15,6.233333333333335,6.733333333333336,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a200,gbm,0.2,7.21666666666666,7.94999999999999,0.7448333333333333,0.7395
nonlinear,3,0.2,a200,gbm,0.25,8.199999999999996,8.783333333333331,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a200,gbm,0.3,8.316666666666672,8.783333333333342,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a200,gbm,0.4,8.41666666666666,9.083333333333332,0.8135,0.806
nonlinear,3,0.2,a200,mlp,0.05,2.6666666666666727,2.8166666666666673,0.69,0.6885
nonlinear,3,0.2,a200,mlp,0.1,4.700000000000005,4.999999999999993,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a200,mlp,0.15,6.133333333333335,6.600000000000006,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a200,mlp,0.2,7.11666666666666,7.866666666666666,0.7448333333333333,0.7395
nonlinear,3,0.2,a200,mlp,0.25,8.099999999999996,8.650000000000002,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a200,mlp,0.3,8.266666666666666,8.983333333333343,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a200,mlp,0.4,8.066666666666666,8.933333333333326,0.8135,0.806
nonlinear,3,0.2,a300,logreg,0.05,2.7166666666666672,2.866666666666662,0.69,0.6885
nonlinear,3,0.2,a300,logreg,0.1,5.15000000000001,5.5333333333333234,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a300,logreg,0.15,6.916666666666671,7.316666666666672,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a300,logreg,0.2,8.033333333333337,8.54999999999999,0.7448333333333333,0.7395
nonlinear,3,0.2,a300,logreg,0.25,8.866666666666667,9.316666666666674,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a300,logreg,0.3,9.033333333333339,9.666666666666668,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a300,logreg,0.4,8.766666666666667,9.433333333333326,0.8135,0.806
nonlinear,3,0.2,a300,gbm,0.05,2.8000000000000025,2.9166666666666674,0.69,0.6885
nonlinear,3,0.2,a300,gbm,0.1,5.100000000000005,5.5333333333333234,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a300,gbm,0.15,7.000000000000006,7.433333333333336,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a300,gbm,0.2,7.983333333333331,8.533333333333326,0.7448333333333333,0.7395
nonlinear,3,0.2,a300,gbm,0.25,8.966666666666667,9.416666666666673,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a300,gbm,0.3,9.283333333333344,9.916666666666673,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a300,gbm,0.4,8.850000000000001,9.599999999999998,0.8135,0.806
nonlinear,3,0.2,a300,mlp,0.05,2.7833333333333377,2.9333333333333322,0.69,0.6885
nonlinear,3,0.2,a300,mlp,0.1,5.233333333333334,5.683333333333329,0.7091666666666666,0.7051666666666667
nonlinear,3,0.2,a300,mlp,0.15,6.900000000000006,7.366666666666665,0.7271666666666666,0.7228333333333333
nonlinear,3,0.2,a300,mlp,0.2,8.133333333333336,8.816666666666661,0.7448333333333333,0.7395
nonlinear,3,0.2,a300,mlp,0.25,9.049999999999992,9.483333333333333,0.7606666666666667,0.7561666666666667
nonlinear,3,0.2,a300,mlp,0.3,9.366666666666667,10.116666666666674,0.7786666666666666,0.7726666666666666
nonlinear,3,0.2,a300,mlp,0.4,8.899999999999997,9.583333333333332,0.8135,0.806
nonlinear,3,0.4,L0_null,logreg,0.05,-0.10000000000000009,0.11666666666666492,0.6843333333333333,0.6836666666666666
nonlinear,3,0.4,L0_null,logreg,0.1,-0.06666666666665932,0.18333333333332424,0.705,0.7021666666666667
nonlinear,3,0.4,L0_null,logreg,0.15,-0.06666666666667043,0.23333333333332984,0.7253333333333334,0.7216666666666667
nonlinear,3,0.4,L0_null,logreg,0.2,0.16666666666667052,0.28333333333333544,0.7438333333333333,0.7416666666666667
nonlinear,3,0.4,L0_null,logreg,0.25,0.04999999999999449,0.28333333333333544,0.7636666666666667,0.7598333333333334
nonlinear,3,0.4,L0_null,logreg,0.3,-0.03333333333332966,0.24999999999999467,0.7831666666666667,0.7788333333333334
nonlinear,3,0.4,L0_null,logreg,0.4,0.06666666666667043,0.30000000000000027,0.8206666666666667,0.8173333333333334
nonlinear,3,0.4,L0_null,gbm,0.05,-0.11666666666666492,-0.08333333333333526,0.6843333333333333,0.6836666666666666
nonlinear,3,0.4,L0_null,gbm,0.1,-0.2666666666666595,0.10000000000000009,0.705,0.7021666666666667
nonlinear,3,0.4,L0_null,gbm,0.15,-0.28333333333333544,0.01666666666666483,0.7253333333333334,0.7216666666666667
nonlinear,3,0.4,L0_null,gbm,0.2,-0.23333333333332984,0.01666666666666483,0.7438333333333333,0.7416666666666667
nonlinear,3,0.4,L0_null,gbm,0.25,-0.30000000000000027,-0.20000000000000018,0.7636666666666667,0.7598333333333334
nonlinear,3,0.4,L0_null,gbm,0.3,-0.35000000000000586,-0.2666666666666706,0.7831666666666667,0.7788333333333334
nonlinear,3,0.4,L0_null,gbm,0.4,-0.20000000000000018,-0.08333333333333526,0.8206666666666667,0.8173333333333334
nonlinear,3,0.4,L0_null,mlp,0.05,-0.11666666666666492,-0.03333333333332966,0.6843333333333333,0.6836666666666666
nonlinear,3,0.4,L0_null,mlp,0.1,-0.43333333333333,-0.050000000000005596,0.705,0.7021666666666667
nonlinear,3,0.4,L0_null,mlp,0.15,-0.3833333333333355,-0.16666666666667052,0.7253333333333334,0.7216666666666667
nonlinear,3,0.4,L0_null,mlp,0.2,-0.16666666666667052,-0.4166666666666652,0.7438333333333333,0.7416666666666667
nonlinear,3,0.4,L0_null,mlp,0.25,-0.45000000000000595,-0.5666666666666709,0.7636666666666667,0.7598333333333334
nonlinear,3,0.4,L0_null,mlp,0.3,-0.6333333333333302,-0.6833333333333358,0.7831666666666667,0.7788333333333334
nonlinear,3,0.4,L0_null,mlp,0.4,-0.86666666666666,-0.7833333333333359,0.8206666666666667,0.8173333333333334
nonlinear,3,0.4,L1_redundant,logreg,0.05,0.0,0.20000000000000018,0.6843333333333333,0.6836666666666666
nonlinear,3,0.4,L1_redundant,logreg,0.1,0.0,0.33333333333332993,0.705,0.7021666666666667
nonlinear,3,0.4,L1_redundant,logreg,0.15,0.0,0.40000000000000036,0.7253333333333334,0.7216666666666667
nonlinear,3,0.4,L1_redundant,logreg,0.2,0.0,0.14999999999999458,0.7438333333333333,0.7416666666666667
nonlinear,3,0.4,L1_redundant,logreg,0.25,0.0,0.216666666666665,0.7636666666666667,0.7598333333333334
nonlinear,3,0.4,L1_redundant,logreg,0.3,0.0,0.216666666666665,0.7831666666666667,0.7788333333333334
nonlinear,3,0.4,L1_redundant,logreg,0.4,0.0,0.4833333333333356,0.8206666666666667,0.8173333333333334
nonlinear,3,0.4,L1_redundant,gbm,0.05,-0.2666666666666706,0.0,0.6843333333333333,0.6836666666666666
nonlinear,3,0.4,L1_redundant,gbm,0.1,-0.08333333333332416,0.0,0.705,0.7021666666666667
nonlinear,3,0.4,L1_redundant,gbm,0.15,-0.3166666666666762,0.0,0.7253333333333334,0.7216666666666667
nonlinear,3,0.4,L1_redundant,gbm,0.2,-0.28333333333333544,0.0,0.7438333333333333,0.7416666666666667
nonlinear,3,0.4,L1_redundant,gbm,0.25,-0.2166666666666761,0.0,0.7636666666666667,0.7598333333333334
nonlinear,3,0.4,L1_redundant,gbm,0.3,-0.2500000000000058,0.0,0.7831666666666667,0.7788333333333334
nonlinear,3,0.4,L1_redundant,gbm,0.4,-0.16666666666667052,0.0,0.8206666666666667,0.8173333333333334
nonlinear,3,0.4,L1_redundant,mlp,0.05,-0.216666666666665,0.0,0.6843333333333333,0.6836666666666666
nonlinear,3,0.4,L1_redundant,mlp,0.1,-0.6166666666666654,0.18333333333332424,0.705,0.7021666666666667
nonlinear,3,0.4,L1_redundant,mlp,0.15,-0.7333333333333414,0.04999999999999449,0.7253333333333334,0.7216666666666667
nonlinear,3,0.4,L1_redundant,mlp,0.2,-0.7500000000000062,-0.216666666666665,0.7438333333333333,0.7416666666666667
nonlinear,3,0.4,L1_redundant,mlp,0.25,-0.9166666666666767,-0.28333333333333544,0.7636666666666667,0.7598333333333334
nonlinear,3,0.4,L1_redundant,mlp,0.3,-1.0333333333333306,-0.4666666666666708,0.7831666666666667,0.7788333333333334
nonlinear,3,0.4,L1_redundant,mlp,0.4,-1.0666666666666602,-0.6000000000000005,0.8206666666666667,0.8173333333333334
nonlinear,3,0.4,a025,logreg,0.05,0.30000000000000027,0.28333333333333544,0.6843333333333333,0.6836666666666666
nonlinear,3,0.4,a025,logreg,0.1,0.550000000000006,0.7999999999999896,0.705,0.7021666666666667
nonlinear,3,0.4,a025,logreg,0.15,0.7166666666666655,0.9499999999999953,0.7253333333333334,0.7216666666666667
nonlinear,3,0.4,a025,logreg,0.2,0.86666666666666,0.983333333333325,0.7438333333333333,0.7416666666666667
nonlinear,3,0.4,a025,logreg,0.25,0.8833333333333249,1.1833333333333251,0.7636666666666667,0.7598333333333334
nonlinear,3,0.4,a025,logreg,0.3,1.0166666666666657,1.2666666666666604,0.7831666666666667,0.7788333333333334
